No;Nama;Rating;Review;Link
104;AUXOM Paket Keyboard Gaming dan Mouse ;5; barang sampe sesuai perkiraan. semua berfungsi dengan baik. dibungkus rapih. keren sih buat harga segitu. thank u buat seller. dan semoga awet;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
105;AUXOM Paket Keyboard Gaming dan Mouse ;4;Lumayan lah keyboard ny, cuma agak lama pengiriman doank ;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
106;AUXOM Paket Keyboard Gaming dan Mouse ;4;Barang sesuai harga sangat ringan banget, tapi ketika dibuka ada tombol keyboard terlepas. Selanjutnya mohon diperhatikan ya kak. Thanks;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
107;AUXOM Paket Keyboard Gaming dan Mouse ;4;Thank you seller, pas banget keyboarku lagi ngadat. semoga awet yaa ❤;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
108;AUXOM Paket Keyboard Gaming dan Mouse ;4;Ga nuntut banyak sih. Cuman krn polos jd lucu kalo dipakein stiker. Sayangnya setelah dipake 1 mgg kadang suka kyak lepas koneksi gtu tp sbntar. Trus pas lg meeting ntah knp malah jd ada feedback di suara. Pdhal biasanya nggk.;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
109;AUXOM Paket Keyboard Gaming dan Mouse ;3;TIDAK SESUAI PESANAN, PESAN HITAM YANG DATANG WARNA PUTIH. TAPI GAPAPA... ASAL WORKING SEMUANYA;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
110;AUXOM Paket Keyboard Gaming dan Mouse ;3;Beli warna hitam tapi warna putih yang dikirim.. ditanyain tapi pura2 gatau dan ga nyambung! Pengiriman lama.! ;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
111;AUXOM Paket Keyboard Gaming dan Mouse ;3;Bagus si sayang gk bisa ganti ganti rgb nya jd kurang wah ;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
112;AUXOM Paket Keyboard Gaming dan Mouse ;3;Sejauh ini aman tidak ada kerusakan, barang ok sudah dites ga tau kedepannya bisa tahan brp lama. Packing lama begitupun pengiriman. ;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
113;AUXOM Paket Keyboard Gaming dan Mouse ;2;Ada 1 tombol rusak dan packingan nya ada yg berlobang ,mungkin saat perjalanan ,terima kasi pengiriman nya oke cepat.;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
114;AUXOM Paket Keyboard Gaming dan Mouse ;2;Kecewa packing kurang rapih pengirman agak lambat barang pecah mau gimana lagi yaa sudah lah;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
115;AUXOM Paket Keyboard Gaming dan Mouse ;2;Tombol spasinya terbenam kalau di tekan. Gak mau kembali seperti semula. Harus di naikin sendiri;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
116;AUXOM Paket Keyboard Gaming dan Mouse ;2;Kualitas barang sangatlah ringkih mudah copot tombolnya,kurang rekomendasi mendingan tambh dikit beli logitech atau key plus mouse build up second;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
117;AUXOM Paket Keyboard Gaming dan Mouse ;1;Barang sampai kemasan dalam keadaan peok...dibuka ternyata melengkung...belakang retak...penjual udah dichat low respon...kita harap bisa diajuakan pengembalian...tapi penjual tidak tanggap....kecewa.saya sudah bermusyawarah...tapi gak ada respon;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
118;AUXOM Paket Keyboard Gaming dan Mouse ;1;Minta putih sesaui keterangan, malah di kasih hitam.. ga baik bro udah mah lama di chat nya.. Gimana sih luu.. yang amanah dong takut kena karma lu ;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
119;AUXOM Paket Keyboard Gaming dan Mouse ;1;Barang tidak sesuai. Keyboard tidak bisa digunakan;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
120;AUXOM Paket Keyboard Gaming dan Mouse ;1;Parahh bat dah dari pengiriman nya, tambah barang sampai dengan kondisi mouse yang tidak di inginkan + admin slow respon, kecewa dengan toko ini , semoga tidak berdampak pada customer lain !!!;https://shopee.co.id/AUXOM-Paket-Keyboard-Gaming-dan-Mouse-Set-Mouse-Dan-Keycaps-Mechanical-Keyboard-Laptop-USB-Cable-Keyboard-Komputer-i.147662308.6524502049?sp_atk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e&xptdk=a77e85ff-61f8-45e5-9d2c-bde333b15f2e
121;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;5;Terbaiklahhh. Mulai dari respon, pengemasan, pengiriman. Kualitas bahan, respon keyboard, warna, lampu, tuts, kabel, mouse semuanya baik. Bakal repeat order nih kao produknyab sebagus ini the best banget !!;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e3
122;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;5;Sesuai gmbr dan deskripsi pengiriman cepat packing baik, produknya sesuai deskripsi real banget, harga juga sangat murah. pelayanan nya baik dan amanah banget .. nice seller !!;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e4
123;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;5;Gilaaa sih ini mah jadi keren banget dah mejaaa saya good job gannn mantul udah kasih keyboard gaming terbaik dan memuaskan sekali pelayanan nya gercep banget aman sekali di pake nya enak dibuat ngetiknya;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e5
124;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;5;Barangnya bagus, RGB nya berfungsi dengan baik, produk original. sudah pesan beberapa kali disini dan tokoh sudah rekomended. langsung sampai langsung di pakai.;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e6
125;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;4;Kotak nya agak penyok, tapi isi nya aman aja;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e7
126;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;4;Memuaskan;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e8
127;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;4;Good;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e9
128;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;4;ada harga ada rupa. mau bagus beli yg mahal saran saya.;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e10
129;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;3;Sampe dengan selamat,tetapi mousenya tidak bisa dipakai untuk menggerakan kursor,Kook kanan-kiri scrol bisa;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e11
130;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;3;Keyboardny respon bagus dan lumayan enak dipakai. cumany kadang mini-hang/terputus kalau digoyang dikit tp tidak begitu menganggu. cumany kalo main game, hang pada saat kritis kan aduh!;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e12
131;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;3;Barang nya bagus cuma sayang ada yg pecah bagian bawah keyboard. Untungnya masing bisa di pakai. Terimakasih dan tolong lebih berhati hati.;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e13
132;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;3;Kirain agak gede ternyata kecil;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e14
133;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;2;Pengiriman nya sih cepat,tapi produk nya rusak bisa di ajukan pengembalian gk ya?;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e15
134;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;2;Fisiknya bagus gk ada yang cacat, cuma keyboardnya eror, lampu kadang mati sendiri dan gk bisa d pencet apapun,;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e16
135;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;2;Mousenya buat scroll kgk bisa, keyboard nya msih ok, gk heran sih krna sesuai harga;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e17
136;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;2;PESAN WARNA HITAM MALAH DIKIRIM PUTIH (udh di ingetin di notes juga padahal);https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e18
137;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;1;Produk patah beberapa tombol terlepas dan retak. Mousenya ok bagus.. Sudah mengajukan pengembalian malah di tolak oleh penjual katanya sudah mengirim barang dengan kondisi bagus. Kecewa pokoknya;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e19
138;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;1;barang datang dengan kondisi patah, seller bulang akan dibantu komplain ke pihak pengiriman tapi sampai sekarang tidak ada jawaban;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e20
139;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;1;Keyboard tidak menyala... Sudah d cek ke 2 laptop...;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e21
140;Tiamax Keyboard Gaming Keyboard Mechanical G21B Paket Gaming Keyboard dan Mouse RGB Waterproof ;1;Sangat sangat tidak bagus isi sudah terlepas pas mau hidupin lampu tidak nyala tidak bisa dipakai saya mau diganti keyboard nya;https://shopee.co.id/Tiamax-Keyboard-Gaming-Keyboard-Mechanical-G21B-Paket-Gaming-Keyboard-dan-Mouse-RGB-Waterproof-For-Pc-Laptop-Hp-i.475377714.11614210736?sp_atk=856869a8-3ee0-4331-bc47-457d199435e3&xptdk=856869a8-3ee0-4331-bc47-457d199435e22
141;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;5;Barang Bagus ORI sesuai dengan pesanan pengiriman cepat kualitas sangat baik berfungsi dengan baik keren rekomendasi banget engga akan nyesel;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96601
142;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;5;Barang Bagus ORI sesuai dengan pesanan pengiriman cepat kualitas barang sangat baik berfungsi dengan baik keren rekomendasi banget udah 2 kali pesen engga kecewa mantap deh;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96602
143;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;5;Barang mendarat dengan selamat, kondisi mulus. Sesuai dengan ekspektasi. Plug & play buat maen game dan office ok. Penjual jg ramah, chat fast respon. Rekomended pokoknya. Amanah terus ya.. biar laris terus;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96603
144;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;5;Barang telah diterima dalam kondisi baik, sesuai pesanan, dan produk lumayan bagus sesuai harga, dan kelengkapan komplit. Terima kasih buat seller.;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96604
145;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;4;Barang sampai dengan selamat, tidak ada masalah saat dihidupkan, barang sesuai dengan deskripsi produk, kualitas sesuai dengan harga yang diberikan. Terima Kasih;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96605
146;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;4;Makasih kak barang sampai cepat tapi paling nya agak jelek;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96606
147;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;4;Barang okey lah. Pengiriman cepat. Joss semoga awet;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96607
148;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;4;Barang bagus pengiriman cepat tapi keyboardnya rusak apakah bisa di tukar atau gimana ?;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96608
149;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;3;agak sedikit kecewa sih, karena ada cacat di keyboardnya, patah sedikit. tapi tak apalah yang penting berfungsi;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96609
150;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;3;Sedikit kecewa dengan produknya karena lecet di keyboardnya, tp kualitas barang nya baik;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96610
151;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;3;Bagus tapi mosenya ini aga eror kadang bisa gerak kadang engga tapi gpp lah bisa bli lagi klo mose mah;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96611
152;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;3;Barang agak penyok,usb hubnya sering mati sendiri, dan otgnya sering lepas dan kdng ga berfungsi;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96612
153;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;2;Lampu LED keybord mati;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96613
154;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;2;Kualitas produk baik,kecepatan pengiriman kurang baik,..lamaaaa buangettt;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96614
155;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;2;Seusai lengkap mouse dan kiboard nya bagus dan berfungsi dengan baik, tapi hanya saja USB ports tidak berfungsi saya kecewa;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96615
